Depth 1988-10-21 1988-11-24 1988-12-18 1989-01-27 1989-02-18 1989-03-27 1989-04-16 1989-05-16 1989-06-21 1989-07-19 1989-08-15 1989-10-20 1989-11-28 1989-12-20 1990-01-16 1990-02-15 1990-03-15 1990-04-19 1990-05-09 1990-06-22 1990-07-17 1990-08-14 1990-09-11 1990-10-15 1990-11-06 1990-12-04 1991-01-15 1991-02-14 1991-03-14 1991-04-16 1991-05-14 1991-06-19 1991-07-17 1991-08-13 1991-09-14 1991-10-08 1991-11-13 1991-12-10 1992-01-10 1992-02-14 1992-03-09 1992-04-21 1992-05-19 1992-06-17 1992-07-13 1992-08-20 1992-09-15 1992-10-15 1992-11-13 1992-12-09 1993-01-13 1993-02-12 1993-03-12 1993-04-16 1993-05-10 1993-06-14 1993-07-13 1993-08-18 1993-09-17 1993-10-12 1993-11-09 1993-12-07 1994-01-12 1994-02-19 1994-03-15 1994-04-19 1994-05-17 1994-06-14 1994-07-19 1994-08-16 1994-09-21 1994-10-19 1994-11-14 1994-12-10 1995-01-13 1995-02-15 1995-03-17 1995-04-12 1995-05-12 1995-06-14 1995-07-11 1995-08-18 1995-09-14 1995-10-11 1995-11-12 1995-12-15 1996-01-31 1996-02-15 1996-03-15 1996-04-09 1996-05-06 1996-06-10 1996-07-11 1996-08-05 1996-09-06 1996-10-09 1996-11-05 1996-12-14 1997-01-15 1997-02-08 1997-03-07 1997-04-09 1997-05-08 1997-06-12 1997-07-17 1997-08-13 1997-09-13 1997-10-09 1997-11-13 1997-12-10 1998-01-15 1998-02-13 1998-03-13 1998-04-08 1998-05-07 1998-06-03 1998-07-08 1998-08-12 1998-09-11 1998-10-23 1998-11-18 1998-12-11 1999-01-16 1999-02-12 1999-03-24 1999-04-08 1999-05-05 1999-06-02 1999-07-09 1999-08-04 1999-09-16 1999-10-13 1999-11-10 1999-12-10 2000-02-01 2000-02-18 2000-03-14 2000-04-10 2000-05-10 2000-06-06 2000-07-11 2000-08-08 2000-09-11 2000-10-18 2000-11-14 2000-12-13 2001-01-31 2001-02-21 2001-03-21 2001-04-21 2001-05-18 2001-06-05 2001-07-19 2001-08-07 2001-09-12 2001-10-10 2001-11-10 2001-12-12 2002-02-28 2002-03-20 2002-04-20 2002-05-15 2002-06-06 2002-07-03 2002-08-21 2002-09-18 2002-10-08 2002-11-14 2002-12-11 2003-02-05 2003-02-22 2003-03-22 2003-04-22 2003-05-20 2003-07-05 2003-07-16 2003-08-12 2003-09-20 2003-10-07 2003-11-04 2003-12-03 2004-01-27 2004-02-24 2004-03-22 2004-04-20 2004-05-17 2004-06-15 2004-07-14 2004-08-16 2004-09-15 2004-10-14 2004-11-12 2004-12-09 2005-01-28 2005-02-05 2005-03-22 2005-04-19 2005-05-18 2005-06-14 2005-07-22 2005-08-10 2005-09-06 2005-10-11 2005-11-27 2005-12-11 2006-01-29 2006-02-22 2006-04-06 2006-05-09 2006-06-27 2006-07-19 2006-08-10 2006-09-07 2006-10-10 2006-11-06 2006-12-05 2007-02-01 2007-02-22 2007-03-21 2007-04-15 2007-05-17 2007-06-21 2007-07-21 2007-08-13 2007-09-06 2007-10-05 2007-11-13 2007-12-06 2008-01-15 2008-02-13 2008-03-13 2008-04-15 2008-05-30 2008-06-23 2008-07-17 2008-08-11 2008-09-12 2008-10-08 2008-11-09 2008-12-17 2009-02-09 2009-03-19 2009-04-16 2009-05-17 2009-06-13 2009-08-17 2009-09-11 2009-10-09 2009-11-07 2009-12-09 2010-02-03 2010-02-25 2010-03-24 2010-04-21 2010-05-16 2010-06-22 2010-07-26 2010-08-22 2010-09-05 2010-10-08 2010-11-11 2010-12-10 2011-02-24 2011-03-26 2011-05-04 2011-05-19 2011-06-16 mean
250 26.389 26.383 26.41 26.36 26.222 26.272 26.373 26.411 NA 26.362 26.373 26.296 26.359 26.372 26.344 26.322 NA 26.325 26.396 26.35 26.371 26.36 26.362 26.34 26.347 26.353 26.314 26.278 26.34 26.237 26.43 26.359 26.391 26.383 26.396 26.394 26.397 26.371 26.364 26.368 26.372 26.354 26.348 26.417 26.415 26.348 26.384 26.386 26.38 26.383 26.432 26.381 26.34 26.384 26.387 26.36 26.385 26.387 26.375 26.377 26.447 26.414 26.425 26.366 26.131 26.343 26.388 26.369 26.396 26.397 26.356 26.378 26.402 26.381 26.379 26.312 26.302 26.343 26.383 26.372 26.392 26.389 26.384 26.376 26.377 26.368 26.375 26.387 26.366 26.41 26.426 26.411 26.433 26.422 26.431 26.416 26.418 26.322 26.407 26.419 26.413 26.368 26.328 26.428 26.43 26.383 26.387 26.376 26.408 26.387 26.41 26.365 26.401 26.369 26.414 26.427 26.416 26.394 26.303 26.35 26.382 26.423 26.479 26.361 26.364 26.324 26.403 26.311 26.397 26.366 26.291 26.27 26.258 26.269 26.248 26.262 26.265 26.404 26.285 26.32 26.313 26.32 26.296 26.288 26.35 26.339 26.335 26.356 26.372 26.371 26.36 26.301 26.362 26.421 26.386 26.38 26.404 26.398 26.343 26.385 26.3 26.383 26.395 26.351 26.295 26.289 26.309 26.31 26.311 26.312 26.289 26.353 26.342 26.32 26.4 26.412 26.337 26.341 26.349 26.302 26.415 26.349 26.351 26.169 26.296 26.365 26.366 26.373 26.303 26.406 26.415 26.348 26.335 26.349 26.376 26.355 26.386 26.392 26.366 26.405 26.413 26.405 26.401 26.418 26.413 26.403 26.442 26.414 26.403 26.437 26.459 26.452 26.443 26.432 26.421 26.403 26.422 26.435 26.437 26.433 26.422 26.389 26.47 26.446 26.452 26.426 26.443 26.451 26.425 26.462 26.446 26.414 26.441 26.524 26.432 26.434 26.444 26.415 26.397 26.373 26.397 26.379 26.321 26.117 26.388 26.269 26.38 26.295 26.251 26.328 26.367 26.389 26.437 26.439 26.479 26.482 26.432 26.424 26.445 26.437 26.424 26.424 26.366 26.447 26.479 26.482 26.458 26.375
260 26.401 26.394 26.423 26.369 26.24 26.289 26.375 26.433 NA 26.364 26.382 26.306 26.363 26.384 26.36 26.323 NA 26.329 26.405 26.357 26.374 26.373 26.366 26.34 26.353 26.364 26.33 26.306 26.345 26.248 26.439 NA 26.395 26.39 26.403 26.397 26.404 26.376 26.374 26.375 26.381 26.358 26.348 26.416 26.414 26.352 26.4 26.389 26.389 26.395 26.437 26.388 26.379 26.393 26.394 26.365 26.392 26.397 26.382 26.38 26.455 26.42 26.43 26.372 26.131 26.354 26.397 26.376 26.402 26.404 26.362 26.385 26.41 26.388 26.386 26.327 26.314 26.35 26.384 26.375 26.392 26.392 26.389 26.377 26.38 26.373 26.381 26.391 26.38 26.415 26.429 26.415 26.436 26.426 26.435 26.42 26.421 26.346 26.415 26.425 26.42 26.376 26.342 26.433 26.436 26.391 26.396 26.386 26.414 26.394 26.415 26.383 26.409 26.386 26.423 26.434 26.424 26.404 26.321 26.363 26.392 26.432 26.481 26.375 26.378 26.347 26.412 26.326 26.412 26.378 26.306 26.282 26.267 26.285 26.261 26.289 26.274 26.413 26.291 26.325 26.313 26.325 26.304 26.296 26.358 26.345 26.342 26.364 26.376 26.38 26.367 26.312 26.371 26.427 26.396 26.389 26.414 26.407 26.365 26.394 26.315 26.389 26.404 26.362 26.308 26.299 26.323 26.321 26.323 26.328 26.303 26.367 26.35 26.33 26.411 26.426 26.345 26.348 26.36 26.313 26.424 26.356 26.364 26.18 26.304 26.375 26.375 26.382 26.315 26.414 26.422 26.358 26.345 26.36 26.387 26.368 26.393 26.397 26.372 26.413 26.42 26.412 26.409 26.424 26.418 26.411 26.448 26.429 26.41 26.443 26.466 26.457 26.447 26.436 26.425 26.412 26.428 26.442 26.446 26.436 26.427 26.398 26.473 26.451 26.457 26.433 26.45 26.456 26.435 26.467 26.451 26.427 26.447 26.532 26.438 26.441 26.45 26.423 26.407 26.386 26.408 26.391 26.347 26.13 26.397 26.278 26.392 26.312 26.267 26.346 26.381 26.39 26.44 26.444 26.483 26.487 26.439 26.43 26.451 26.446 26.432 26.436 26.374 26.45 26.483 26.486 26.463 26.384
270 26.409 26.404 26.43 26.379 26.247 26.316 26.385 26.442 NA 26.373 26.39 26.317 26.372 26.393 26.372 26.331 NA 26.332 26.414 26.364 26.379 26.384 26.374 26.349 26.359 26.373 26.339 26.307 26.352 26.255 26.453 NA 26.399 26.396 26.406 26.401 26.41 26.385 26.38 26.388 26.39 26.365 26.348 26.423 26.428 26.358 26.407 26.397 26.396 26.402 26.441 26.395 26.388 26.402 26.402 26.371 26.401 26.406 26.389 26.387 26.464 26.426 26.435 26.38 26.131 26.361 26.404 26.383 26.41 26.411 26.368 26.392 26.416 26.397 26.393 26.345 26.324 26.358 26.386 26.377 26.392 26.396 26.393 26.379 26.382 26.377 26.386 26.396 26.387 26.42 26.432 26.419 26.439 26.431 26.44 26.425 26.423 26.36 26.422 26.429 26.426 26.387 26.359 26.437 26.441 26.398 26.404 26.401 26.421 26.4 26.42 26.396 26.417 26.394 26.43 26.439 26.431 26.413 26.335 26.374 26.404 26.439 26.485 26.387 26.389 26.363 26.425 26.345 26.421 26.393 26.321 26.299 26.281 26.3 26.273 26.303 26.285 26.42 26.296 26.331 26.317 26.33 26.31 26.304 26.366 26.351 26.351 26.373 26.38 26.392 26.374 26.323 26.378 26.434 26.405 26.398 26.422 26.417 26.379 26.405 26.331 26.396 26.414 26.373 26.32 26.311 26.335 26.332 26.334 26.34 26.316 26.38 26.361 26.34 26.426 26.44 26.354 26.358 26.368 26.322 26.432 26.366 26.377 26.195 26.312 26.382 26.384 26.39 26.326 26.422 26.43 26.37 26.356 26.371 26.395 26.381 26.401 26.405 26.379 26.42 26.427 26.419 26.416 26.431 26.426 26.418 26.453 26.437 26.415 26.448 26.471 26.462 26.45 26.44 26.43 26.42 26.434 26.446 26.454 26.441 26.431 26.406 26.476 26.456 26.461 26.439 26.457 26.462 26.442 26.473 26.458 26.437 26.454 26.54 26.444 26.448 26.459 26.431 26.416 26.396 26.419 26.403 26.365 26.14 26.404 26.286 26.404 26.325 26.279 26.361 26.393 26.39 26.444 26.45 26.488 26.492 26.446 26.436 26.457 26.454 26.438 26.446 26.385 26.453 26.486 26.489 26.468 26.392
280 26.419 26.415 26.436 26.386 26.252 26.33 26.397 26.452 NA 26.381 26.397 26.325 26.378 26.399 26.376 26.34 NA 26.334 26.423 26.37 26.387 26.395 26.385 26.359 26.369 26.385 26.352 26.32 26.36 26.257 26.466 NA 26.404 26.405 26.409 26.406 26.418 26.392 26.385 26.406 26.399 26.373 26.35 26.43 26.434 26.369 26.412 26.406 26.404 26.415 26.447 26.401 26.396 26.409 26.408 26.379 26.406 26.413 26.395 26.393 26.47 26.433 26.442 26.389 26.131 26.367 26.411 26.39 26.417 26.417 26.373 26.397 26.424 26.407 26.4 26.355 26.333 26.366 26.388 26.38 26.392 26.401 26.396 26.38 26.385 26.383 26.39 26.401 26.394 26.426 26.436 26.423 26.442 26.434 26.444 26.429 26.425 26.375 26.427 26.434 26.431 26.398 26.371 26.441 26.445 26.404 26.413 26.413 26.427 26.404 26.424 26.408 26.422 26.408 26.435 26.443 26.438 26.42 26.354 26.386 26.413 26.445 26.491 26.396 26.4 26.378 26.434 26.359 26.43 26.405 26.338 26.317 26.295 26.316 26.289 26.318 26.299 26.426 26.301 26.337 26.319 26.336 26.318 26.311 26.376 26.357 26.363 26.384 26.385 26.402 26.382 26.331 26.386 26.441 26.415 26.406 26.432 26.427 26.392 26.416 26.343 26.403 26.422 26.382 26.334 26.323 26.345 26.343 26.343 26.353 26.327 26.397 26.373 26.35 26.439 26.453 26.361 26.365 26.376 26.333 26.442 26.375 26.388 26.214 26.32 26.392 26.393 26.397 26.341 26.432 26.439 26.38 26.368 26.383 26.405 26.392 26.407 26.41 26.385 26.426 26.433 26.425 26.423 26.437 26.432 26.425 26.457 26.444 26.42 26.453 26.477 26.466 26.455 26.444 26.433 26.427 26.44 26.451 26.461 26.446 26.435 26.414 26.479 26.46 26.466 26.445 26.462 26.468 26.447 26.477 26.464 26.445 26.461 26.548 26.449 26.454 26.467 26.437 26.426 26.406 26.428 26.412 26.383 26.155 26.414 26.295 26.416 26.337 26.293 26.376 26.405 26.391 26.449 26.457 26.492 26.498 26.452 26.441 26.463 26.461 26.444 26.454 26.395 26.457 26.49 26.493 26.473 26.4
290 26.43 26.423 26.444 26.398 26.266 26.341 26.408 26.462 NA 26.39 26.402 26.335 26.386 26.405 26.384 26.347 NA 26.336 26.434 26.378 26.393 26.405 26.392 26.37 26.383 26.398 26.362 26.324 26.372 26.262 26.477 NA 26.407 26.411 26.412 26.411 26.424 26.397 26.393 26.413 26.405 26.381 26.351 26.437 26.442 26.379 26.418 26.415 26.407 26.424 26.451 26.409 26.402 26.414 26.413 26.386 26.411 26.418 26.401 26.397 26.476 26.438 26.447 26.397 26.133 26.378 26.418 26.398 26.425 26.426 26.377 26.404 26.43 26.414 26.407 26.365 26.342 26.375 26.392 26.381 26.393 26.405 26.399 26.381 26.389 26.388 26.395 26.404 26.399 26.431 26.438 26.425 26.444 26.439 26.449 26.433 26.428 26.386 26.435 26.44 26.435 26.407 26.38 26.444 26.449 26.41 26.419 26.422 26.432 26.408 26.43 26.417 26.428 26.416 26.441 26.448 26.442 26.428 26.371 26.397 26.418 26.451 26.496 26.409 26.411 26.389 26.441 26.38 26.441 26.416 26.353 26.332 26.314 26.334 26.306 26.337 26.318 26.436 26.308 26.343 26.322 26.342 26.325 26.317 26.384 26.363 26.374 26.391 26.388 26.413 26.39 26.34 26.393 26.447 26.423 26.414 26.44 26.437 26.4 26.423 26.356 26.41 26.428 26.394 26.344 26.333 26.357 26.352 26.352 26.362 26.338 26.41 26.384 26.361 26.449 26.467 26.367 26.371 26.383 26.342 26.451 26.384 26.399 26.243 26.327 26.399 26.402 26.404 26.351 26.438 26.447 26.392 26.377 26.392 26.415 26.402 26.416 26.415 26.391 26.431 26.438 26.431 26.429 26.443 26.438 26.43 26.463 26.45 26.424 26.459 26.483 26.47 26.459 26.448 26.437 26.434 26.444 26.456 26.466 26.452 26.438 26.421 26.481 26.465 26.469 26.45 26.468 26.473 26.454 26.483 26.47 26.453 26.467 26.555 26.455 26.463 26.474 26.443 26.433 26.414 26.436 26.419 26.394 26.177 26.421 26.303 26.427 26.352 26.307 26.388 26.414 26.397 26.452 26.463 26.496 26.504 26.458 26.445 26.467 26.468 26.45 26.464 26.405 26.463 26.492 26.495 26.477 26.407
300 26.438 26.432 26.451 26.401 26.279 26.347 26.416 26.469 NA 26.401 26.408 26.347 26.395 26.411 26.389 26.359 NA 26.337 26.443 26.385 26.401 26.414 26.4 26.381 26.396 26.408 26.374 26.338 26.388 26.268 26.493 NA 26.411 26.415 26.416 26.415 26.431 26.404 26.399 26.417 26.412 26.387 26.352 26.446 26.451 26.387 26.425 26.422 26.414 26.431 26.455 26.417 26.408 26.42 26.415 26.393 26.418 26.425 26.405 26.405 26.482 26.442 26.454 26.404 26.136 26.388 26.425 26.403 26.43 26.434 26.381 26.41 26.437 26.42 26.413 26.379 26.354 26.383 26.395 26.382 26.393 26.409 26.404 26.382 26.392 26.391 26.4 26.409 26.404 26.435 26.442 26.429 26.448 26.444 26.453 26.436 26.43 26.398 26.438 26.444 26.443 26.415 26.391 26.447 26.451 26.418 26.423 26.43 26.438 26.416 26.437 26.427 26.435 26.422 26.445 26.453 26.447 26.434 26.386 26.406 26.429 26.456 26.502 26.417 26.42 26.398 26.448 26.392 26.449 26.425 26.366 26.349 26.332 26.349 26.322 26.349 26.33 26.443 26.314 26.351 26.323 26.348 26.334 26.324 26.393 26.37 26.383 26.397 26.393 26.425 26.397 26.35 26.4 26.453 26.431 26.422 26.447 26.446 26.409 26.432 26.367 26.417 26.436 26.406 26.354 26.344 26.366 26.363 26.359 26.369 26.349 26.42 26.394 26.373 26.459 26.48 26.375 26.377 26.392 26.353 26.462 26.393 26.409 26.26 26.332 26.411 26.412 26.413 26.362 26.446 26.457 26.403 26.387 26.402 26.425 26.413 26.422 26.419 26.396 26.437 26.442 26.436 26.436 26.449 26.445 26.436 26.468 26.455 26.427 26.464 26.488 26.474 26.463 26.452 26.441 26.44 26.448 26.46 26.472 26.455 26.443 26.428 26.485 26.468 26.472 26.455 26.474 26.478 26.46 26.487 26.475 26.459 26.473 26.561 26.46 26.472 26.483 26.45 26.44 26.423 26.443 26.428 26.405 26.204 26.427 26.312 26.435 26.365 26.324 26.4 26.421 26.402 26.455 26.47 26.501 26.508 26.465 26.451 26.473 26.475 26.458 26.471 26.419 26.466 26.495 26.498 26.481 26.415
310 26.443 26.443 26.457 26.406 26.299 26.351 26.426 26.478 NA 26.412 26.412 26.357 26.402 26.426 26.393 26.372 NA 26.34 26.453 26.392 26.408 26.422 26.405 26.391 26.405 26.418 26.385 26.343 26.398 26.277 26.511 NA 26.415 26.421 26.418 26.418 26.437 26.41 26.403 26.425 26.425 26.392 26.354 26.452 26.459 26.394 26.429 26.431 26.421 26.44 26.464 26.425 26.416 26.427 26.418 26.402 26.425 26.439 26.408 26.409 26.489 26.449 26.455 26.413 26.161 26.396 26.431 26.411 26.436 26.441 26.385 26.418 26.444 26.428 26.42 26.386 26.364 26.391 26.399 26.383 26.394 26.414 26.409 26.383 26.397 26.396 26.407 26.414 26.409 26.439 26.445 26.432 26.452 26.449 26.458 26.44 26.432 26.408 26.444 26.449 26.449 26.422 26.4 26.451 26.454 26.424 26.428 26.435 26.442 26.423 26.442 26.436 26.438 26.429 26.45 26.458 26.452 26.44 26.396 26.417 26.435 26.463 26.511 26.426 26.428 26.409 26.456 26.406 26.458 26.434 26.381 26.363 26.349 26.365 26.339 26.358 26.349 26.449 26.32 26.359 26.328 26.353 26.342 26.332 26.401 26.378 26.393 26.407 26.399 26.437 26.404 26.359 26.407 26.459 26.438 26.428 26.453 26.455 26.421 26.443 26.381 26.426 26.445 26.417 26.363 26.355 26.376 26.375 26.369 26.383 26.358 26.433 26.406 26.383 26.47 26.493 26.382 26.385 26.402 26.363 26.472 26.402 26.421 26.284 26.338 26.421 26.422 26.418 26.37 26.454 26.465 26.411 26.396 26.41 26.433 26.42 26.429 26.423 26.402 26.443 26.447 26.442 26.441 26.454 26.45 26.441 26.472 26.459 26.431 26.47 26.495 26.479 26.467 26.456 26.444 26.446 26.454 26.465 26.479 26.459 26.446 26.434 26.488 26.472 26.475 26.459 26.479 26.481 26.465 26.493 26.481 26.465 26.479 26.568 26.466 26.483 26.491 26.457 26.447 26.431 26.45 26.435 26.416 26.232 26.433 26.322 26.444 26.377 26.338 26.411 26.43 26.403 26.459 26.476 26.505 26.513 26.471 26.456 26.479 26.482 26.464 26.477 26.43 26.47 26.498 26.501 26.485 26.422
320 26.452 26.44 26.463 26.421 26.328 26.354 26.442 26.488 NA 26.421 26.419 26.366 26.403 26.436 26.401 26.38 NA 26.342 26.462 26.401 26.416 26.431 26.416 26.401 26.413 26.42 26.394 26.354 26.414 26.283 26.533 NA 26.418 26.431 26.421 26.423 26.44 26.412 26.406 26.429 26.434 26.4 26.357 26.459 26.466 26.401 26.432 26.438 26.428 26.447 26.471 26.433 26.422 26.431 26.417 26.412 26.436 26.434 26.415 26.414 26.49 26.464 26.471 26.421 26.198 26.401 26.437 26.42 26.446 26.45 26.389 26.427 26.451 26.432 26.421 26.396 26.384 26.406 26.408 26.385 26.395 26.42 26.411 26.385 26.397 26.407 26.411 26.42 26.414 26.443 26.449 26.44 26.455 26.453 26.463 26.445 26.43 26.413 26.445 26.452 26.454 26.431 26.404 26.455 26.46 26.431 26.436 26.44 26.447 26.428 26.444 26.438 26.435 26.443 26.441 26.459 26.457 26.451 26.392 26.43 26.445 26.451 26.543 26.436 26.427 26.421 26.45 26.413 26.461 26.445 26.39 26.375 26.374 26.372 26.358 26.361 26.37 26.444 26.325 26.382 26.347 26.354 26.356 26.345 26.42 26.381 26.407 26.418 26.424 26.452 26.402 26.376 26.42 26.467 26.447 26.446 26.469 26.463 26.424 26.439 26.402 26.427 26.462 26.428 26.383 26.371 26.367 26.395 26.4 26.401 26.386 26.441 26.419 26.411 26.491 26.484 26.396 26.392 26.413 26.373 26.45 26.416 26.433 26.296 26.363 26.432 26.432 26.439 26.368 26.472 26.476 26.422 26.406 26.418 26.436 26.432 26.441 26.426 26.408 26.448 26.449 26.448 26.448 26.461 26.453 26.449 26.476 26.465 26.435 26.474 26.505 26.48 26.473 26.461 26.446 26.453 26.469 26.472 26.496 26.468 26.448 26.435 26.491 26.474 26.478 26.462 26.485 26.504 26.475 26.503 26.488 26.472 26.489 26.577 26.475 26.494 26.499 26.467 26.454 26.434 26.458 26.444 26.422 26.283 26.438 26.349 26.45 26.381 26.362 26.416 26.435 26.409 26.462 26.479 26.508 26.52 26.479 26.461 26.488 26.494 26.469 26.486 26.452 26.478 26.504 26.502 26.493 26.43
330 26.459 26.433 26.47 26.429 26.345 26.36 26.459 26.494 NA 26.43 26.426 26.373 26.404 26.445 26.412 26.388 NA 26.345 26.474 26.407 26.424 26.438 26.425 26.408 26.424 26.426 26.4 26.373 26.426 26.28 26.551 NA 26.423 26.438 26.423 26.427 26.446 26.413 26.41 26.437 26.443 26.406 26.361 26.465 26.478 26.408 26.438 26.446 26.435 26.455 26.475 26.437 26.429 26.437 26.416 26.422 26.449 26.435 26.418 26.421 26.49 26.474 26.481 26.43 26.232 26.407 26.445 26.431 26.457 26.458 26.395 26.434 26.457 26.436 26.422 26.412 26.401 26.419 26.417 26.387 26.397 26.427 26.414 26.387 26.399 26.419 26.415 26.426 26.42 26.451 26.452 26.446 26.458 26.459 26.468 26.451 26.429 26.416 26.445 26.456 26.459 26.439 26.411 26.458 26.466 26.437 26.441 26.443 26.452 26.433 26.446 26.439 26.427 26.451 26.437 26.46 26.461 26.46 26.396 26.438 26.453 26.453 26.566 26.446 26.43 26.435 26.447 26.418 26.465 26.457 26.402 26.385 26.394 26.383 26.375 26.367 26.387 26.444 26.329 26.405 26.361 26.347 26.367 26.352 26.441 26.385 26.439 26.43 26.462 26.467 26.38 26.401 26.442 26.475 26.455 26.466 26.483 26.471 26.409 26.423 26.422 26.422 26.491 26.439 26.433 26.392 26.345 26.407 26.425 26.417 26.417 26.455 26.435 26.433 26.517 26.467 26.41 26.399 26.424 26.385 26.443 26.427 26.446 26.31 26.392 26.444 26.442 26.464 26.372 26.483 26.487 26.431 26.42 26.423 26.443 26.444 26.453 26.428 26.417 26.453 26.449 26.453 26.453 26.466 26.457 26.458 26.478 26.471 26.44 26.478 26.516 26.482 26.482 26.466 26.447 26.461 26.483 26.481 26.511 26.478 26.451 26.434 26.496 26.476 26.48 26.466 26.491 26.534 26.487 26.512 26.495 26.48 26.498 26.59 26.484 26.505 26.507 26.476 26.461 26.438 26.467 26.455 26.429 26.334 26.443 26.375 26.448 26.389 26.381 26.419 26.443 26.427 26.466 26.482 26.512 26.526 26.487 26.468 26.498 26.506 26.475 26.494 26.469 26.486 26.512 26.502 26.505 26.439
340 26.472 26.442 26.484 26.434 26.355 26.368 26.468 26.506 NA 26.439 26.44 26.382 26.416 26.459 26.42 26.394 NA 26.351 26.483 26.416 26.432 26.448 26.432 26.417 26.433 26.436 26.409 26.38 26.437 26.285 26.564 NA 26.428 26.445 26.427 26.433 26.457 26.416 26.415 26.449 26.452 26.411 26.365 26.469 26.487 26.415 26.441 26.455 26.443 26.461 26.488 26.444 26.434 26.441 26.42 26.428 26.455 26.445 26.423 26.429 26.5 26.481 26.486 26.435 26.276 26.415 26.451 26.44 26.463 26.465 26.4 26.441 26.464 26.443 26.428 26.422 26.406 26.424 26.422 26.39 26.401 26.434 26.419 26.389 26.402 26.428 26.418 26.432 26.427 26.456 26.455 26.449 26.462 26.462 26.472 26.455 26.431 26.422 26.453 26.46 26.463 26.443 26.419 26.46 26.469 26.442 26.446 26.445 26.456 26.436 26.451 26.444 26.447 26.455 26.442 26.466 26.466 26.465 26.405 26.444 26.459 26.459 26.579 26.452 26.438 26.442 26.455 26.427 26.472 26.463 26.414 26.396 26.408 26.395 26.388 26.381 26.399 26.453 26.338 26.416 26.368 26.354 26.377 26.361 26.451 26.394 26.451 26.44 26.471 26.48 26.391 26.412 26.448 26.482 26.461 26.475 26.491 26.478 26.419 26.428 26.434 26.432 26.494 26.449 26.442 26.402 26.356 26.416 26.436 26.431 26.427 26.459 26.45 26.445 26.529 26.477 26.422 26.409 26.432 26.394 26.453 26.436 26.457 26.324 26.406 26.455 26.452 26.473 26.383 26.49 26.497 26.437 26.431 26.434 26.452 26.449 26.458 26.432 26.423 26.462 26.455 26.458 26.459 26.469 26.461 26.462 26.482 26.474 26.443 26.483 26.525 26.487 26.487 26.471 26.451 26.467 26.488 26.487 26.52 26.484 26.454 26.437 26.502 26.48 26.483 26.471 26.497 26.539 26.491 26.517 26.501 26.485 26.504 26.597 26.489 26.516 26.519 26.482 26.465 26.445 26.472 26.461 26.436 26.358 26.449 26.389 26.455 26.402 26.396 26.426 26.449 26.437 26.472 26.488 26.519 26.531 26.493 26.474 26.505 26.516 26.481 26.502 26.479 26.49 26.516 26.506 26.509 26.446
350 26.48 26.447 26.489 26.441 26.362 26.379 26.484 26.517 NA 26.448 26.447 26.389 26.428 26.469 26.434 26.403 NA 26.356 26.492 26.427 26.436 26.457 26.441 26.428 26.439 26.444 26.417 26.394 26.441 26.298 26.575 NA 26.434 26.456 26.431 26.438 26.463 26.423 26.421 26.458 26.46 26.417 26.372 26.473 26.496 26.422 26.447 26.458 26.45 26.469 26.499 26.45 26.441 26.447 26.423 26.436 26.461 26.453 26.429 26.434 26.51 26.488 26.492 26.441 26.306 26.421 26.457 26.447 26.471 26.473 26.406 26.448 26.471 26.451 26.436 26.43 26.412 26.432 26.428 26.394 26.409 26.439 26.423 26.391 26.408 26.435 26.423 26.437 26.432 26.461 26.459 26.452 26.467 26.465 26.477 26.458 26.433 26.428 26.459 26.467 26.468 26.448 26.427 26.463 26.471 26.447 26.45 26.446 26.461 26.439 26.456 26.45 26.459 26.458 26.448 26.472 26.47 26.469 26.414 26.45 26.468 26.465 26.595 26.457 26.443 26.449 26.461 26.434 26.479 26.469 26.424 26.408 26.418 26.408 26.4 26.394 26.409 26.46 26.347 26.427 26.375 26.361 26.388 26.37 26.458 26.402 26.462 26.449 26.482 26.494 26.397 26.421 26.458 26.49 26.469 26.48 26.499 26.485 26.431 26.44 26.444 26.439 26.498 26.458 26.45 26.411 26.375 26.425 26.447 26.442 26.438 26.477 26.461 26.461 26.539 26.488 26.434 26.417 26.439 26.404 26.463 26.449 26.468 26.336 26.419 26.465 26.462 26.482 26.392 26.497 26.507 26.445 26.441 26.444 26.459 26.456 26.465 26.435 26.429 26.469 26.46 26.464 26.466 26.474 26.466 26.467 26.487 26.479 26.447 26.489 26.534 26.491 26.494 26.475 26.454 26.473 26.496 26.494 26.53 26.491 26.458 26.441 26.506 26.484 26.486 26.475 26.503 26.547 26.498 26.522 26.507 26.491 26.51 26.607 26.495 26.528 26.533 26.489 26.472 26.451 26.479 26.469 26.443 26.379 26.456 26.401 26.464 26.411 26.406 26.435 26.456 26.446 26.475 26.494 26.524 26.535 26.5 26.478 26.511 26.523 26.488 26.511 26.483 26.494 26.519 26.509 26.514 26.454
