Depth 1988-10-21 1988-11-24 1988-12-18 1989-01-27 1989-02-18 1989-03-27 1989-04-16 1989-05-16 1989-06-21 1989-07-19 1989-08-15 1989-10-20 1989-11-28 1989-12-20 1990-01-16 1990-02-15 1990-03-15 1990-04-19 1990-05-09 1990-06-22 1990-07-17 1990-08-14 1990-09-11 1990-10-15 1990-11-06 1990-12-04 1991-01-15 1991-02-14 1991-03-14 1991-04-16 1991-05-14 1991-06-19 1991-07-17 1991-08-13 1991-09-14 1991-10-08 1991-11-13 1991-12-10 1992-01-10 1992-02-14 1992-03-09 1992-04-21 1992-05-19 1992-06-17 1992-07-13 1992-08-20 1992-09-15 1992-10-15 1992-11-13 1992-12-09 1993-01-13 1993-02-12 1993-03-12 1993-04-16 1993-05-10 1993-06-14 1993-07-13 1993-08-18 1993-09-17 1993-10-12 1993-11-09 1993-12-07 1994-01-12 1994-02-19 1994-03-15 1994-04-19 1994-05-17 1994-06-14 1994-07-19 1994-08-16 1994-09-21 1994-10-19 1994-11-14 1994-12-10 1995-01-13 1995-02-15 1995-03-17 1995-04-12 1995-05-12 1995-06-14 1995-07-11 1995-08-18 1995-09-14 1995-10-11 1995-11-12 1995-12-15 1996-01-31 1996-02-15 1996-03-15 1996-04-09 1996-05-06 1996-06-10 1996-07-11 1996-08-05 1996-09-06 1996-10-09 1996-11-05 1996-12-14 1997-01-15 1997-02-08 1997-03-07 1997-04-09 1997-05-08 1997-06-12 1997-07-17 1997-08-13 1997-09-13 1997-10-09 1997-11-13 1997-12-10 1998-01-15 1998-02-13 1998-03-13 1998-04-08 1998-05-07 1998-06-03 1998-07-08 1998-08-12 1998-09-11 1998-10-23 1998-11-18 1998-12-11 1999-01-16 1999-02-12 1999-03-24 1999-04-08 1999-05-05 1999-06-02 1999-07-09 1999-08-04 1999-09-16 1999-10-13 1999-11-10 1999-12-10 2000-02-01 2000-02-18 2000-03-14 2000-04-10 2000-05-10 2000-06-06 2000-07-11 2000-08-08 2000-09-11 2000-10-18 2000-11-14 2000-12-13 2001-01-31 2001-02-21 2001-03-21 2001-04-21 2001-05-18 2001-06-05 2001-07-19 2001-08-07 2001-09-12 2001-10-10 2001-11-10 2001-12-12 2002-02-28 2002-03-20 2002-04-20 2002-05-15 2002-06-06 2002-07-03 2002-08-21 2002-09-18 2002-10-08 2002-11-14 2002-12-11 2003-02-05 2003-02-22 2003-03-22 2003-04-22 2003-05-20 2003-07-05 2003-07-16 2003-08-12 2003-09-20 2003-10-07 2003-11-04 2003-12-03 2004-01-27 2004-02-24 2004-03-22 2004-04-20 2004-05-17 2004-06-15 2004-07-14 2004-08-16 2004-09-15 2004-10-14 2004-11-12 2004-12-09 2005-01-28 2005-02-05 2005-03-22 2005-04-19 2005-05-18 2005-06-14 2005-07-22 2005-08-10 2005-09-06 2005-10-11 2005-11-27 2005-12-11 2006-01-29 2006-02-22 2006-04-06 2006-05-09 2006-06-27 2006-07-19 2006-08-10 2006-09-07 2006-10-10 2006-11-06 2006-12-05 2007-02-01 2007-02-22 2007-03-21 2007-04-15 2007-05-17 2007-06-21 2007-07-21 2007-08-13 2007-09-06 2007-10-05 2007-11-13 2007-12-06 2008-01-15 2008-02-13 2008-03-13 2008-04-15 2008-05-30 2008-06-23 2008-07-17 2008-08-11 2008-09-12 2008-10-08 2008-11-09 2008-12-17 2009-02-09 2009-03-19 2009-04-16 2009-05-17 2009-06-13 2009-08-17 2009-09-11 2009-10-09 2009-11-07 2009-12-09 2010-02-03 2010-02-25 2010-03-24 2010-04-21 2010-05-16 2010-06-22 2010-07-26 2010-08-22 2010-09-05 2010-10-08 2010-11-11 2010-12-10 2011-02-24 2011-03-26 2011-05-04 2011-05-19 2011-06-16 mean
570 36.111 36.043 35.999 36.088 36.249 36.229 35.884 35.889 NA 36.001 35.963 36.192 36.136 35.877 35.981 35.829 NA 36.18 35.898 36.097 36.084 36.05 36.09 36.103 36.105 36.085 36.186 36.188 36.039 36.362 35.8 NA 36.098 36.069 36.109 36.049 35.949 36.129 36.174 36.01 36.005 36.141 36.281 36.015 35.881 36.131 36.143 36.008 36.159 35.968 35.899 36.097 36.135 36.16 36.175 36.048 36.03 36.073 36.134 36.085 35.826 35.907 35.915 36.116 36.446 36.211 36.052 36.125 35.925 35.939 36.253 36.072 35.933 36.067 36.134 36.157 36.224 36.065 36.155 36.259 36.48 36.117 36.143 36.474 36.3 36.13 36.15 36.088 36.065 36.02 36.134 36.187 36.053 36.096 35.977 36.144 36.467 36.267 36.023 35.933 36.05 36.092 36.261 36.141 36.141 36.193 36.19 36.494 36.16 36.446 36.149 36.077 36.094 36.105 36.162 36.081 36.058 36.085 36.222 36.134 36.09 36.123 35.709 36.14 36.16 36.115 36.084 36.067 35.991 35.993 36.138 36.194 36.179 36.201 36.189 36.233 36.129 36.098 36.234 36.139 36.112 36.092 36.157 36.179 35.935 36.097 36.015 35.952 35.866 35.824 36.117 36.091 36.237 36.049 36.155 36.279 35.9 36.373 36.344 36.122 36.184 36.451 36.452 36.137 36.154 36.254 36.279 36.339 36.215 36.038 36.095 36.001 36.043 36.102 35.84 35.897 36.122 36.129 36.085 36.173 36.01 36.008 36.052 36.314 36.063 36.022 36.01 36.049 36.219 35.87 35.729 36.035 36.079 36.123 36.177 36.157 36.066 36.099 36.171 35.985 36.081 36.091 36.099 36.156 36.161 36.112 35.991 36.022 36.16 35.994 35.887 36.003 35.984 36.029 36.158 35.965 35.962 35.898 35.748 35.913 36.262 36.273 36.022 36.19 36.361 36.23 35.935 35.871 36.181 35.993 36.048 36.176 36.02 35.682 36.052 36.274 36.019 36.012 36.15 36.14 36.011 36.084 36.136 36.314 36.136 36.275 36.001 36.261 36.244 36.215 36.235 36.156 36.225 35.974 35.994 35.912 36.01 36.02 36.006 35.828 36.118 36.079 36.255 36.217 36.013 36.044 36.01 36.097
580 36.073 36.01 35.975 36.065 36.229 36.195 35.84 35.867 NA 35.969 35.927 36.169 36.111 35.851 35.949 35.784 NA 36.136 35.874 36.08 36.067 36.026 36.062 36.072 36.073 36.056 36.166 36.163 36.005 36.336 35.773 NA 36.076 36.041 36.081 36.029 35.918 36.095 36.155 35.974 35.974 36.107 36.263 35.992 35.848 36.101 36.121 35.983 36.127 35.937 35.874 36.069 36.106 36.13 36.149 36.018 35.995 36.055 36.11 36.046 35.793 35.876 35.891 36.08 36.414 36.184 36.024 36.105 35.892 35.905 36.221 36.053 35.914 36.031 36.097 36.118 36.201 36.02 36.123 36.235 36.475 36.102 36.127 36.455 36.276 36.108 36.126 36.048 36.046 35.995 36.091 36.138 36.027 36.071 35.956 36.093 36.44 36.257 36.003 35.897 36.014 36.064 36.238 36.108 36.094 36.166 36.173 36.467 36.113 36.424 36.113 36.048 36.074 36.085 36.139 36.061 36.032 36.058 36.199 36.092 36.076 36.096 35.688 36.104 36.135 36.095 36.054 36.038 35.96 35.974 36.1 36.164 36.149 36.178 36.165 36.201 36.1 36.07 36.205 36.111 36.076 36.073 36.12 36.151 35.897 36.07 35.983 35.911 35.823 35.793 36.086 36.071 36.208 36.014 36.123 36.237 35.875 36.341 36.304 36.089 36.164 36.427 36.419 36.111 36.129 36.226 36.245 36.315 36.178 36.017 36.064 35.952 36.007 36.088 35.811 35.865 36.093 36.1 36.053 36.141 35.98 35.968 36.007 36.291 36.032 35.99 35.992 36.013 36.199 35.814 35.699 36.006 36.048 36.102 36.152 36.138 36.044 36.067 36.15 35.952 36.048 36.053 36.071 36.128 36.137 36.072 35.964 35.991 36.121 35.961 35.857 35.973 35.95 35.999 36.128 35.932 35.928 35.85 35.713 35.883 36.229 36.251 35.984 36.156 36.328 36.201 35.911 35.836 36.146 35.947 36.015 36.136 35.977 35.649 36.021 36.274 35.996 35.969 36.111 36.11 35.982 36.053 36.105 36.286 36.107 36.248 35.969 36.234 36.217 36.185 36.205 36.112 36.185 35.93 35.956 35.881 35.983 35.995 35.961 35.798 36.077 36.038 36.233 36.189 35.979 36.012 35.97 36.067
590 36.051 35.988 35.953 36.04 36.196 36.166 35.803 35.846 NA 35.939 35.895 36.135 36.089 35.818 35.927 35.739 NA 36.102 35.839 36.064 36.038 35.995 36.028 36.041 36.034 36.024 36.142 36.124 35.977 36.307 35.742 NA 36.045 36.018 36.05 36.005 35.877 36.067 36.136 35.933 35.951 36.088 36.238 35.958 35.82 36.067 36.083 35.952 36.094 35.905 35.849 36.04 36.067 36.102 36.122 35.989 35.971 36.017 36.075 36.016 35.76 35.849 35.852 36.045 36.387 36.156 36.008 36.081 35.852 35.874 36.192 36.022 35.886 35.999 36.061 36.102 36.163 36.002 36.093 36.201 36.471 36.077 36.093 36.431 36.259 36.078 36.09 36.013 36.012 35.96 36.045 36.098 35.994 36.044 35.929 36.068 36.409 36.234 35.97 35.86 35.982 36.036 36.224 36.074 36.062 36.142 36.145 36.404 36.103 36.402 36.084 36.005 36.049 36.06 36.104 36.03 35.99 36.024 36.172 36.053 36.042 36.073 35.659 36.064 36.108 36.074 36.023 36.003 35.931 35.939 36.073 36.136 36.12 36.153 36.141 36.165 36.065 36.038 36.182 36.083 36.038 36.047 36.085 36.126 35.867 36.04 35.939 35.875 35.779 35.747 36.066 36.046 36.172 35.984 36.085 36.195 35.85 36.311 36.279 36.053 36.141 36.392 36.387 36.079 36.111 36.201 36.204 36.296 36.149 36.003 36.031 35.934 35.97 36.056 35.774 35.824 36.053 36.078 36.023 36.105 35.95 35.925 35.967 36.279 36.009 35.946 35.955 35.978 36.175 35.775 35.665 35.967 36.019 36.077 36.123 36.11 36.004 36.029 36.111 35.915 36.016 36.023 36.034 36.105 36.111 36.038 35.94 35.964 36.081 35.923 35.83 35.941 35.914 35.966 36.097 35.899 35.897 35.814 35.69 35.845 36.202 36.22 35.947 36.114 36.297 36.169 35.87 35.805 36.127 35.911 35.983 36.106 35.939 35.624 35.985 36.274 35.961 35.932 36.079 36.072 35.939 36.02 36.076 36.255 36.066 36.208 35.938 36.218 36.171 36.151 36.179 36.079 36.144 35.907 35.901 35.848 35.95 35.965 35.932 35.767 36.041 36.001 36.199 36.153 35.939 35.977 35.934 36.036
600 36.017 35.971 35.918 35.998 36.168 36.128 35.77 35.818 NA 35.908 35.86 36.093 36.069 35.791 35.891 35.695 NA 36.069 35.812 36.037 36.023 35.97 36.005 36.007 36.002 35.989 36.121 36.09 35.936 36.267 35.701 NA 36.016 35.984 36.021 35.98 35.829 36.041 36.113 35.885 35.929 36.068 36.206 35.928 35.788 36.046 36.063 35.922 36.065 35.863 35.828 36.009 36.026 36.079 36.091 35.954 35.945 35.983 36.039 35.987 35.741 35.819 35.812 36.025 36.356 36.122 35.987 36.057 35.819 35.843 36.164 35.994 35.863 35.973 36.026 36.075 36.129 35.964 36.067 36.173 36.463 36.053 36.059 36.408 36.225 36.04 36.051 35.975 35.96 35.933 36.01 36.073 35.96 36.016 35.891 36.051 36.368 36.184 35.934 35.821 35.948 35.989 36.197 36.054 36.025 36.111 36.117 36.368 36.083 36.365 36.062 35.972 36.011 36.024 36.073 36.001 35.96 35.988 36.144 36.013 35.993 36.037 35.633 36.034 36.08 36.053 35.993 35.964 35.9 35.908 36.05 36.114 36.084 36.129 36.121 36.129 36.026 36.007 36.15 36.063 36.007 36.01 36.058 36.097 35.85 36.008 35.903 35.837 35.739 35.708 36.039 36.016 36.141 35.949 36.056 36.16 35.827 36.281 36.246 36.003 36.124 36.353 36.387 36.043 36.077 36.173 36.166 36.271 36.098 35.951 36.001 35.874 35.933 36.027 35.74 35.786 36.023 36.048 36.002 36.074 35.912 35.88 35.927 36.252 35.975 35.911 35.928 35.939 36.148 35.737 35.629 35.936 35.982 36.042 36.093 36.081 35.978 36.004 36.068 35.869 35.988 35.987 35.997 36.073 36.087 35.999 35.916 35.921 36.054 35.888 35.801 35.912 35.875 35.932 36.063 35.868 35.864 35.782 35.653 35.811 36.189 36.193 35.92 36.078 36.26 36.138 35.831 35.776 36.107 35.876 35.95 36.069 35.903 35.597 35.956 36.274 35.935 35.897 36.046 36.04 35.897 35.985 36.048 36.222 36.03 36.175 35.908 36.188 36.124 36.107 36.154 36.054 36.117 35.874 35.879 35.826 35.918 35.941 35.888 35.741 36.01 35.951 36.168 36.121 35.904 35.939 35.904 36.005
610 35.986 35.944 35.897 35.965 36.142 36.093 35.746 35.796 NA 35.879 35.826 36.066 36.041 35.787 35.856 35.671 NA 36.045 35.776 36.006 36.001 35.932 35.973 35.982 35.966 35.961 36.095 36.07 35.913 36.245 35.663 NA 35.98 35.958 35.991 35.953 35.796 35.999 36.083 35.859 35.906 36.052 36.179 35.892 35.749 36.026 36.044 35.889 36.034 35.825 35.789 35.981 36.001 36.051 36.059 35.935 35.917 35.956 36.002 35.956 35.705 35.786 35.785 35.985 36.322 36.094 35.956 36.029 35.793 35.8 36.14 35.959 35.837 35.94 35.996 36.036 36.101 35.902 36.035 36.145 36.452 36.021 36.037 36.381 36.201 36.007 36.025 35.941 35.925 35.897 35.967 36.03 35.927 35.99 35.853 36.015 36.315 36.122 35.885 35.796 35.916 35.972 36.158 36.028 35.995 36.079 36.088 36.323 36.066 36.328 36.034 35.942 35.98 35.976 36.054 35.968 35.926 35.957 36.108 35.963 35.954 36.003 35.593 35.992 36.051 36.021 35.955 35.934 35.87 35.892 36.008 36.071 36.043 36.103 36.082 36.107 36.007 35.982 36.119 36.043 35.977 35.976 36.021 36.072 35.811 35.972 35.873 35.803 35.704 35.678 35.994 35.992 36.105 35.92 36.008 36.118 35.801 36.236 36.209 35.968 36.087 36.31 36.373 36.012 36.031 36.136 36.139 36.248 36.065 35.917 35.991 35.843 35.896 35.998 35.71 35.747 35.988 36.019 35.963 36.045 35.862 35.901 35.894 36.228 35.947 35.874 35.884 35.906 36.119 35.709 35.594 35.889 35.945 36.001 36.054 36.046 35.944 35.969 36.017 35.822 35.947 35.95 35.963 36.038 36.055 35.955 35.884 35.901 36.023 35.859 35.769 35.881 35.851 35.891 36.034 35.834 35.833 35.742 35.613 35.768 36.162 36.152 35.888 36.044 36.219 36.097 35.813 35.748 36.071 35.852 35.914 36.03 35.871 35.565 35.921 36.274 35.905 35.866 36.013 36.002 35.865 35.945 36.029 36.188 36 36.142 35.872 36.141 36.092 36.075 36.13 36.027 36.078 35.835 35.855 35.798 35.892 35.913 35.857 35.699 35.974 35.911 36.119 36.094 35.868 35.91 35.871 35.973
620 35.978 35.913 35.871 35.934 36.108 36.069 35.698 35.774 NA 35.846 35.794 36.046 35.981 35.734 35.824 35.637 NA 36.017 35.748 35.97 35.973 35.901 35.942 35.947 35.938 35.93 36.071 36.037 35.879 36.216 35.636 NA 35.944 35.915 35.965 35.918 35.76 35.977 36.053 35.823 35.881 36.032 36.153 35.866 35.715 35.993 36.016 35.843 36.004 35.801 35.759 35.947 35.967 36.027 36.026 35.906 35.89 35.919 35.966 35.916 35.674 35.747 35.748 35.954 36.302 36.065 35.942 35.98 35.756 35.761 36.11 35.928 35.792 35.89 35.962 36.006 36.081 35.87 35.999 36.118 36.434 35.991 36.007 36.358 36.179 35.981 35.993 35.926 35.878 35.871 35.939 35.985 35.895 35.941 35.826 35.964 36.271 36.082 35.847 35.754 35.876 35.947 36.128 36.005 35.964 36.054 36.062 36.3 36.05 36.312 36.009 35.921 35.944 35.949 36.017 35.928 35.894 35.927 36.073 35.932 35.93 35.968 35.562 35.972 36.027 35.991 35.927 35.903 35.836 35.866 35.973 36.042 36.009 36.059 36.051 36.082 35.976 35.949 36.088 36.004 35.948 35.936 35.99 36.017 35.774 35.941 35.842 35.767 35.675 35.627 35.955 35.969 36.06 35.887 35.964 36.086 35.763 36.201 36.154 35.938 36.045 36.272 36.361 35.972 35.99 36.102 36.098 36.225 36.046 35.883 35.956 35.819 35.859 35.966 35.673 35.712 35.949 35.978 35.922 36.015 35.801 35.87 35.862 36.209 35.905 35.841 35.864 35.872 36.089 35.668 35.558 35.851 35.906 35.968 36.019 36.007 35.92 35.937 35.973 35.787 35.921 35.923 35.935 36.011 36.032 35.929 35.837 35.859 35.998 35.822 35.733 35.844 35.821 35.859 35.998 35.802 35.797 35.712 35.584 35.746 36.122 36.121 35.856 36.015 36.187 36.063 35.792 35.722 36.037 35.821 35.879 35.997 35.846 35.532 35.887 36.274 35.875 35.841 35.977 35.962 35.84 35.916 35.993 36.161 35.973 36.108 35.831 36.109 36.063 36.036 36.096 35.998 36.04 35.807 35.837 35.753 35.861 35.884 35.837 35.676 35.937 35.881 36.07 36.064 35.832 35.876 35.839 35.94
630 35.949 35.886 35.845 35.907 36.08 36.038 35.676 35.751 NA 35.809 35.766 36.025 35.943 35.702 35.804 35.582 NA 35.975 35.711 35.949 35.944 35.873 35.908 35.922 35.906 35.9 36.047 36.017 35.854 36.193 35.598 NA 35.905 35.889 35.931 35.882 35.734 35.933 36.013 35.776 35.851 36.005 36.122 35.836 35.683 35.959 35.973 35.8 35.966 35.767 35.711 35.907 35.926 35.988 35.991 35.868 35.849 35.876 35.94 35.89 35.646 35.693 35.712 35.932 36.277 36.04 35.919 35.935 35.735 35.732 36.064 35.891 35.76 35.852 35.933 35.984 36.031 35.857 35.97 36.098 36.407 35.962 35.953 36.327 36.153 35.958 35.951 35.893 35.824 35.828 35.896 35.955 35.858 35.896 35.787 35.943 36.238 36.047 35.822 35.73 35.841 35.919 36.077 35.988 35.914 36.026 36.034 36.269 36.026 36.279 35.98 35.911 35.896 35.929 35.973 35.893 35.863 35.895 36.042 35.91 35.909 35.939 35.538 35.951 35.989 35.958 35.884 35.876 35.79 35.835 35.937 36.011 35.977 36.012 36.015 36.052 35.943 35.918 36.064 35.978 35.918 35.905 35.952 35.983 35.742 35.903 35.815 35.749 35.645 35.596 35.931 35.932 36.022 35.855 35.932 36.07 35.742 36.161 36.093 35.898 36.007 36.234 36.344 35.94 35.974 36.072 36.074 36.201 36.012 35.856 35.929 35.8 35.816 35.949 35.629 35.677 35.919 35.946 35.875 35.979 35.751 35.827 35.826 36.194 35.874 35.796 35.834 35.836 36.061 35.628 35.532 35.822 35.861 35.923 35.996 35.972 35.885 35.905 35.949 35.749 35.888 35.892 35.897 35.982 35.997 35.901 35.809 35.821 35.957 35.784 35.702 35.809 35.788 35.83 35.971 35.761 35.764 35.683 35.547 35.705 36.099 36.079 35.826 35.991 36.151 36.039 35.754 35.688 36.007 35.794 35.847 35.961 35.816 35.507 35.854 36.272 35.855 35.807 35.945 35.929 35.815 35.884 35.981 36.127 35.945 36.069 35.793 36.08 36.022 36.002 36.073 35.959 36 35.773 35.793 35.71 35.833 35.85 35.802 35.64 35.902 35.848 36.024 36.029 35.81 35.837 35.807 35.908
640 35.92 35.868 35.777 35.885 35.987 36.001 35.649 35.718 NA 35.782 35.741 35.995 35.989 35.676 35.776 35.556 NA 35.936 35.695 35.9 35.9 35.832 35.879 35.89 35.867 35.871 36.02 35.971 35.829 36.158 35.567 NA 35.876 35.861 35.897 35.841 35.691 35.911 35.98 35.722 35.82 35.975 36.1 35.788 35.653 35.933 35.931 35.773 35.921 35.751 35.636 35.872 35.896 35.953 35.964 35.845 35.798 35.86 35.902 35.863 35.606 35.679 35.675 35.907 36.255 36.001 35.88 35.896 35.716 35.7 36.039 35.856 35.732 35.823 35.877 35.959 35.99 35.832 35.941 36.058 36.358 35.922 35.931 36.295 36.098 35.909 35.914 35.869 35.787 35.799 35.853 35.895 35.847 35.863 35.754 35.914 36.182 35.98 35.787 35.698 35.8 35.891 36.039 35.953 35.889 36.002 36.004 36.224 35.989 36.248 35.932 35.874 35.871 35.908 35.923 35.865 35.834 35.884 36.004 35.873 35.881 35.868 35.518 35.924 35.93 35.952 35.838 35.843 35.724 35.802 35.897 35.935 35.916 35.956 36.001 35.965 35.914 35.84 36.04 35.908 35.891 35.864 35.948 35.954 35.772 35.857 35.78 35.727 35.704 35.648 35.874 35.951 35.982 35.82 35.972 35.974 35.764 36.111 35.91 35.774 35.966 36.144 36.319 35.908 35.949 36.005 35.974 36.119 35.947 35.866 35.911 35.768 35.772 35.907 35.671 35.657 35.9 35.893 35.9 35.921 35.723 35.76 35.784 36.146 35.911 35.756 35.771 35.869 35.988 35.583 35.559 35.79 35.844 35.907 35.955 35.908 35.878 35.867 36.026 35.886 35.923 35.863 35.864 35.939 35.944 35.887 35.755 35.779 35.92 35.767 35.683 35.771 35.745 35.804 35.91 35.802 35.727 35.657 35.566 35.866 36.101 35.989 35.794 35.856 36.107 36.052 35.799 35.698 35.882 35.748 35.831 35.928 35.76 35.528 35.831 36.244 36.088 35.791 35.911 35.859 35.8 35.877 35.968 36.087 35.903 36.033 35.721 36.055 36.039 35.951 36.032 35.917 35.961 35.715 35.653 35.675 35.8 35.812 35.757 35.741 35.845 35.825 36.042 35.976 35.798 35.793 35.802 35.877
650 35.887 35.852 35.712 35.868 35.922 35.95 35.614 35.679 NA 35.753 35.707 35.956 35.999 35.652 35.766 35.517 NA 35.896 35.66 35.851 35.849 35.8 35.844 35.862 35.83 35.841 35.99 35.943 35.806 36.127 35.532 NA 35.845 35.829 35.868 35.805 35.665 35.876 35.951 35.679 35.795 35.94 36.071 35.753 35.62 35.906 35.902 35.735 35.884 35.716 35.573 35.828 35.856 35.924 35.944 35.803 35.772 35.824 35.864 35.833 35.553 35.635 35.631 35.889 36.228 35.952 35.853 35.87 35.691 35.667 35.99 35.826 35.705 35.786 35.838 35.916 35.948 35.806 35.92 36.019 36.302 35.867 35.903 36.262 36.063 35.873 35.874 35.843 35.774 35.771 35.81 35.879 35.876 35.838 35.726 35.888 36.143 35.936 35.758 35.696 35.772 35.857 35.998 35.916 35.86 35.999 35.969 36.178 35.972 36.214 35.846 35.823 35.831 35.861 35.867 35.844 35.795 35.89 35.945 35.85 35.855 35.719 35.483 35.906 35.87 35.957 35.734 35.819 35.636 35.76 35.855 35.873 35.831 35.864 35.991 35.876 35.907 35.72 36.011 35.852 35.859 35.837 35.93 35.927 35.757 35.816 35.738 35.7 35.764 35.762 35.831 35.944 35.951 35.779 35.96 35.892 35.78 36.071 35.803 35.707 35.913 36.102 36.302 35.877 35.921 35.958 35.881 35.994 35.871 35.862 35.88 35.731 35.741 35.862 35.659 35.636 35.9 35.851 35.921 35.852 35.697 35.741 35.753 36.117 35.972 35.729 35.731 35.894 35.862 35.526 35.605 35.743 35.826 35.875 35.905 35.84 35.864 35.832 36.029 35.932 35.925 35.828 35.83 35.865 35.89 35.867 35.724 35.763 35.876 35.735 35.663 35.73 35.705 35.775 35.852 35.814 35.691 35.644 35.573 35.929 36.107 35.944 35.79 35.724 36.059 36.051 35.815 35.7 35.801 35.709 35.823 35.885 35.703 35.52 35.808 36.166 36.267 35.769 35.879 35.794 35.774 35.855 35.94 36.05 35.821 35.957 35.664 36.015 36.055 35.847 35.996 35.883 35.919 35.651 35.595 35.634 35.771 35.779 35.706 35.802 35.788 35.792 36.017 35.904 35.782 35.752 35.786 35.844
660 35.853 35.821 35.67 35.835 35.894 35.91 35.568 35.642 NA 35.726 35.678 35.927 35.966 35.621 35.735 35.486 NA 35.858 35.625 35.814 35.818 35.769 35.825 35.828 35.799 35.803 35.966 35.907 35.77 36.09 35.514 NA 35.809 35.793 35.828 35.77 35.624 35.839 35.923 35.638 35.765 35.919 36.043 35.73 35.597 35.879 35.869 35.685 35.855 35.695 35.551 35.796 35.826 35.888 35.913 35.776 35.749 35.791 35.826 35.799 35.519 35.585 35.601 35.867 36.183 35.917 35.813 35.864 35.661 35.631 35.951 35.791 35.675 35.76 35.812 35.891 35.921 35.78 35.898 35.995 36.279 35.84 35.856 36.23 36.031 35.835 35.836 35.815 35.742 35.754 35.778 35.848 35.827 35.816 35.69 35.857 36.086 35.882 35.724 35.655 35.75 35.836 35.978 35.885 35.829 35.976 35.938 36.152 35.923 36.191 35.808 35.758 35.795 35.84 35.831 35.817 35.763 35.863 35.89 35.818 35.835 35.697 35.443 35.87 35.851 35.911 35.71 35.787 35.62 35.732 35.817 35.833 35.793 35.839 35.958 35.853 35.872 35.68 35.984 35.816 35.837 35.794 35.903 35.906 35.724 35.775 35.703 35.672 35.721 35.725 35.799 35.91 35.927 35.743 35.929 35.851 35.744 36.028 35.767 35.656 35.874 36.071 36.281 35.842 35.891 35.924 35.858 35.967 35.822 35.827 35.84 35.697 35.712 35.834 35.624 35.597 35.867 35.811 35.886 35.812 35.664 35.708 35.726 36.081 35.931 35.694 35.694 35.862 35.823 35.497 35.579 35.719 35.786 35.837 35.868 35.8 35.837 35.794 35.99 35.892 35.889 35.791 35.803 35.847 35.85 35.821 35.701 35.731 35.841 35.702 35.629 35.696 35.675 35.748 35.823 35.772 35.65 35.599 35.547 35.9 36.078 35.917 35.75 35.688 36.017 36.009 35.77 35.673 35.768 35.682 35.791 35.852 35.673 35.493 35.775 36.159 36.265 35.738 35.845 35.76 35.728 35.82 35.918 36.015 35.784 35.921 35.631 35.977 36.007 35.815 35.951 35.839 35.895 35.6 35.552 35.597 35.738 35.737 35.67 35.747 35.755 35.759 35.987 35.867 35.747 35.72 35.758 35.811
670 35.847 35.777 35.636 35.812 35.852 35.874 35.531 35.608 NA 35.698 35.651 35.903 35.938 35.583 35.699 35.458 NA 35.831 35.602 35.788 35.787 35.733 35.792 35.798 35.776 35.775 35.938 35.883 35.721 36.049 35.489 NA 35.783 35.77 35.789 35.725 35.587 35.809 35.888 35.605 35.736 35.893 36.013 35.716 35.575 35.842 35.842 35.658 35.82 35.649 35.529 35.762 35.803 35.854 35.891 35.732 35.695 35.752 35.78 35.759 35.482 35.552 35.57 35.843 36.159 35.878 35.781 35.821 35.626 35.603 35.918 35.754 35.635 35.743 35.778 35.866 35.892 35.759 35.869 35.974 36.215 35.818 35.814 36.203 35.993 35.797 35.8 35.789 35.726 35.718 35.745 35.816 35.787 35.785 35.672 35.83 36.038 35.841 35.679 35.629 35.702 35.795 35.941 35.859 35.798 35.947 35.903 36.129 35.879 36.16 35.792 35.743 35.76 35.825 35.792 35.789 35.725 35.818 35.864 35.783 35.766 35.665 35.411 35.811 35.83 35.871 35.65 35.749 35.601 35.702 35.779 35.794 35.754 35.807 35.92 35.819 35.85 35.691 35.952 35.781 35.819 35.754 35.876 35.871 35.682 35.742 35.669 35.636 35.69 35.684 35.768 35.873 35.898 35.707 35.892 35.821 35.708 35.992 35.73 35.603 35.838 36.036 36.252 35.815 35.858 35.893 35.83 35.931 35.796 35.78 35.806 35.67 35.679 35.792 35.595 35.577 35.833 35.762 35.852 35.765 35.64 35.661 35.699 36.049 35.907 35.657 35.659 35.822 35.778 35.472 35.555 35.69 35.758 35.794 35.831 35.782 35.805 35.752 35.964 35.86 35.853 35.763 35.776 35.832 35.815 35.773 35.661 35.699 35.807 35.672 35.597 35.667 35.644 35.722 35.783 35.735 35.604 35.563 35.51 35.879 36.046 35.883 35.731 35.65 35.97 35.976 35.74 35.639 35.729 35.646 35.765 35.813 35.633 35.472 35.748 36.153 36.263 35.701 35.809 35.718 35.676 35.798 35.888 35.984 35.755 35.878 35.594 35.938 35.971 35.78 35.914 35.802 35.86 35.564 35.513 35.558 35.705 35.701 35.645 35.7 35.726 35.726 35.946 35.834 35.696 35.69 35.72 35.778
